IDENTIFICADOR,NOMBRE_OBRA,BLOQUE_MUNDIAL,CLAVE_EJE,NOMBRE_EJE,PROGRAMA,CLAVE_PROGRAMA,DG,ORIGEN DEL COMPROMISO,YEAR,FECHA ACTUALIZACION,USUARIO ACTUALIZACION,FECHA INAUGURACION,MOTIVO CANCELACION,ESTATUS,AVANCE REAL,RESPONSABLE_DG,TIPO,SUPERFICIE_M2,MATERIAL,OBSERVACIONES,SEGUIMIENTO,geom,URL DE GOOGLE MAPS,CALLE/DOMICILIO,ALCALDIA,COLONIA,clave_unica,id,estatus_registro,motivo_baja,observaciones_baja,fecha_baja,usuario_baja,creado_por,fecha_creacion
09DPR3102F,NARCISO BASSOLS,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-10 17:16:53.977,actualizacion_dgcop,,,EN PROCESO,94.6,PAULA LOPEZ,PRIMARIA,,,,DGCOP,0101000020E610000096B377465BCD58C00D535BEA20833340,https://maps.app.goo.gl/uph7DQUuGhis9Wud7,MATEMATICAS,AZCAPOTZALCO,EL ROSARIO A (U HAB),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NARCISO_BASSOLS_09DPR3102F_09DPR3102F,2998,ACTIVO,,,,,,
70,70 DEPORTIVO SAN LUIS TLAXIALTEMALCO,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOIV,OBRAS DEL MUNDIAL,2026,2026-06-10 17:33:39.060,actualizacion_dgpest,,,TERMINADO,100.0,PAULA LOPEZ,FUTBOL 7,1750.0,PASTO NATURAL,,DGPEST,0101000020E6100000EA04341136C258C0BB7B80EECB413340,https://maps.app.goo.gl/MRnAN48UjcUc18nv9,"AV. 5 DE MAYO, SAN LUIS TLAXIALTEMALCO, XOCHIMILCO, 16610 CIUDAD DE MÉXICO, CDMX",XOCHIMILCO,SAN LUIS TLAXIALTEMALCO (PBLO),PLATSOBSE_DGOIV_BALON_BARRIO_70_DEPORTIVO_SAN_LUIS_TLAXIALTEMALCO_70,2507,ACTIVO,,,,,,
174,174 HIDROGENO Y URANO,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGCOP,OBRAS DEL MUNDIAL,2026,2026-06-10 17:34:21.317,actualizacion_dgpest,,,TERMINADO,100.0,PAULA LOPEZ,FÚTBOL RÁPIDO,600.0,CONCRETO,,DGPEST,0101000020E61000004F2734A4E5CC58C09A492FC5B0823340,https://maps.app.goo.gl/D2Qnsw3AmppZwB7KA,"Uranio 22, El Rosario, Azcapotzalco, 02100 Ciudad de México, CDMX",AZCAPOTZALCO,EL ROSARIO,PLATSOBSE_DGCOP_BALON_BARRIO_174_HIDROGENO_Y_URANO_174,2537,ACTIVO,,,,,,
09DPR2879G,JESUS MASTACHE ROMAN,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-03 18:33:32.134,actualizacion_dgcop,,,TERMINADO,100.0,PAULA LOPEZ,PRIMARIA,,,,DGCOP,0101000020E610000087FBC8AD49C758C0A0E062450D623340,https://maps.app.goo.gl/UJ7j9Z6vdz35ZUMG7,VALENTIN GOMEZ FARIAS,IZTACALCO,CAMPAMENTO 2 DE OCTUBRE I,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_JESUS_MASTACHE_ROMAN_09DPR2879G_09DPR2879G,2922,ACTIVO,,,,,,
09DJN1234T,KAMBESAH,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-03 18:40:17.913,actualizacion_dgcop,,,TERMINADO,100.0,PAULA LOPEZ,PREESCOLAR,,,,DGCOP,0101000020E610000081ED60C43ECF58C09A7D1EA33C473340,https://maps.app.goo.gl/FDjByvBbrsRAhCi16,AVENIDA FERROCARRIL CUERNAVACA,TLALPAN,PEDREGAL DE SN NICOLAS 4A SECC II,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_KAMBESAH_09DJN1234T_09DJN1234T,2791,ACTIVO,,,,,,
283,283 DEPORTIVO SAN LORENZO TLACOYUCAN,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGPEST,OBRAS DEL MUNDIAL,2026,2026-05-13 18:33:52.130,actualizacion_dgpest,,,TERMINADO,100.0,PAULA LOPEZ,FUTBOL 11,4050.0,PASTO SINTETICO,,DGPEST,0101000020E61000004B9352D0EDC158C03B3AAE46762D3340,https://maps.app.goo.gl/tN6eHUQ1ZX1C6fkR9,"CONSULADO 2, VILLA MILPA ALTA, SAN LORENZO TLACOYUCAN, MILPA ALTA, 12500 SAN LORENZO TLACOYUCAN, CDMX",MILPA ALTA,PUEBLO SAN LORENZO TLACOYUCAN,PLATSOBSE_DGPEST_BALON_BARRIO_283_DEPORTIVO_SAN_LORENZO_TLACOYUCAN_283,2561,ACTIVO,,,,,,
186,"186 DEPORTIVO ""MANUEL M. PONCE""",13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGCOP,OBRAS DEL MUNDIAL,2026,2026-05-13 18:34:45.427,actualizacion_dgpest,,,TERMINADO,100.0,PAULA LOPEZ,FUTBOL 11,4050.0,TIERRA,,DGPEST,0101000020E6100000ABCFD556ECC758C04F745DF8C1813340,https://maps.app.goo.gl/SPDZifRcpFb9YEy17,"ESQUINA VIÑA DEL MAR, SANTIAGO DE CHILE 9, SAN PEDRO ZACATENCO, GUSTAVO A. MADERO, 07360 CIUDAD DE MÉXICO, CDMX",GUSTAVO A. MADERO,SAN PEDRO ZACATENCO,PLATSOBSE_DGCOP_BALON_BARRIO_186_DEPORTIVO_MANUEL_M_PONCE_186,2706,ACTIVO,,,,,,
512,512 LAZARO CARDENAS,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGPEST,OBRAS DEL MUNDIAL,2026,2026-05-13 18:41:55.120,actualizacion_dgpest,,,TERMINADO,100.0,PAULA LOPEZ,FÚTBOL RÁPIDO,,CONCRETO,,DGPEST,0101000020E6100000EB2CC4349DC258C0C7B546A929423340,"https://maps.app.goo.gl/H2eUwevRiNtrr5Be6
","Cda. Lázaro Cárdenas 36, San Luis Tlaxialtemalco, Xochimilco, 16610 Ciudad de México, CDMX
",XOCHIMILCO,SAN LUIS TLAXIALTEMALCO,PLATSOBSE_DGPEST_BALON_BARRIO_512_LAZARO_CARDENAS_512,2571,ACTIVO,,,,,,
09DPR2817U,PROFR. JOSE ROMERO Y FUENTES,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-03 19:03:24.962,actualizacion_dgcop,,,TERMINADO,100.0,PAULA LOPEZ,PRIMARIA,,,,DGCOP,0101000020E61000009563B2B8FFC358C0410DDFC2BA513340,https://maps.app.goo.gl/uahrTjFjPa4DRJJ7A,AV. 2,IZTAPALAPA,LOMAS DE SAN LORENZO II,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFR_JOSE_ROMERO_Y_FUENTES_09DPR2817U_09DPR2817U,2881,ACTIVO,,,,,,
09DPR2090K,REPUBLICA DE MADAGASCAR,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,AUTORIDAD EDUCATIVA FEDERAL,2025,2026-06-10 16:35:44.742,actualizacion_dgcop,,,EN PROCESO,95.45,PAULA LOPEZ,PRIMARIA,,,,DGCOP,0101000020E6100000BEDBBC7152C358C0BD1AA034D4583340,https://maps.app.goo.gl/Hv3Z848z655Qynmt6,JACARANDAS,IZTAPALAPA,JACARANDAS,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_REPUBLICA_DE_MADAGASCAR_09DPR2090K_09DPR2090K,2996,ACTIVO,,,,,,
19,"19 MODULO DEPORTIVO ""JARDIN PINO SUAREZ""",13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOIV,OBRAS DEL MUNDIAL,2026,2026-05-13 19:21:47.690,actualizacion_dgpest,2026-03-26,,INAUGURADA,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,CONCRETO,,DGPEST,0101000020E610000086E63A8DB4CC58C0E1D39CBCC8643340,https://maps.app.goo.gl/2jSmEuBPGBfoKP3E6,"CALLE JDN 54, JOSÉMARÍA PINO SUÁREZ, ÁLVARO OBREGÓN, 01140 CIUDAD DE MÉXICO, CDMX",ÁLVARO OBREGÓN,JOSE MARIA PINO SUAREZ,PLATSOBSE_DGOIV_BALON_BARRIO_19_MODULO_DEPORTIVO_JARDIN_PINO_SUAREZ_19,2488,ACTIVO,,,,,,
80,80 DEPORTIVO CASA POPULAR,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOIV,OBRAS DEL MUNDIAL,2026,2026-05-13 20:22:03.417,actualizacion_dgpest,2026-03-31,,INAUGURADA,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,CONCRETO,,DGPEST,0101000020E6100000C7116BF129CE58C04D49D6E1E8523340,https://maps.app.goo.gl/6aQ6vYvi1U42kqVe7,"Av. Luis Cabrera, San Jerónimo Lídice, La Magdalena Contreras, 10200 Ciudad de México, CDMX",LA MAGDALENA CONTRERAS,SAN JERONIMO LIDICE,PLATSOBSE_DGOIV_BALON_BARRIO_80_DEPORTIVO_CASA_POPULAR_80,2478,ACTIVO,,,,,,
109,109 PARQUE DEPORTIVO HUITZICO,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGSUS,OBRAS DEL MUNDIAL,2026,2026-05-13 18:58:00.563,actualizacion_dgpest,2026-04-02,,INAUGURADA,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,CONCRETO,,DGPEST,0101000020E6100000D3D050ED9DBE58C0A5F21BCB60533340,https://maps.app.goo.gl/jtiJvS62oxvVHDqH8,"EMILIANO ZAPATA, IZTAPALAPA, 13119 CIUDAD DE MÉXICO, CDMX",IZTAPALAPA,HUITZICO,PLATSOBSE_DGSUS_BALON_BARRIO_109_PARQUE_DEPORTIVO_HUITZICO_109,2479,ACTIVO,,,,,,
154,"154 CANCHA ""TIERRA UNIDA""",13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGSUS,OBRAS DEL MUNDIAL,2026,,,,,TERMINADO,100.0,PAULA LOPEZ,MULTICANCHA,600.0,CONCRETO,OBRA POR ADMINISTRACION,DGPEST,0101000020E61000005A8121AB5BD158C02E9276A38F4D3340,https://maps.app.goo.gl/8RbUwHz93pETU7qE7,AND 14,LA MAGDALENA CONTRERAS,PUEBLO SAN BERNABE OCOTEPEC,PLATSOBSE_DGSUS_BALON_BARRIO_154_CANCHA_TIERRA_UNIDA_154,2471,ACTIVO,,,,,,
165,165 PARQUE CANTERA,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGSUS,OBRAS DEL MUNDIAL,2026,,,,,TERMINADO,100.0,PAULA LOPEZ,MULTICANCHA,600.0,CONCRETO,OBRA POR ADMINISTRACION,DGPEST,0101000020E6100000F44F70B1A2CA58C0DA1F28B7ED4F3340,https://maps.app.goo.gl/FnW34JSRoL8Qeee39,"AV. DEL IMÁN 263, AJUSCO, COYOACÁN, 04300 CIUDAD DE MÉXICO, CDMX",COYOACÁN,AJUSCO,PLATSOBSE_DGSUS_BALON_BARRIO_165_PARQUE_CANTERA_165,2534,ACTIVO,,,,,,
506,506 KID AZTECA III,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGSUS,OBRAS DEL MUNDIAL,2026,2026-05-13 18:24:25.245,actualizacion_dgpest,,,TERMINADO,100.0,PAULA LOPEZ,FÚTBOL RÁPIDO,600.0,CONCRETO,,DGPEST,0101000020E6100000BB9A3C6535C858C0FFE6C589AF723340,https://maps.app.goo.gl/W8xGHApwTThAyaoo6,"Tenochtitlan, Tepito, Morelos, Cuauhtémoc, 06200 Ciudad de México, CDMX",CUAUHTÉMOC,MORELOS II,PLATSOBSE_DGSUS_BALON_BARRIO_506_KID_AZTECA_III_506,2570,ACTIVO,,,,,,
15,15 BIBLIOTECA LOMAS DE LA ERA,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOIV,OBRAS DEL MUNDIAL,2026,,,,,TERMINADO,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,PASTO SINTETICO,,DGPEST,0101000020E610000031992A1895D058C08AE8D7D64F533340,https://maps.app.goo.gl/uY9ch6mVz6FNfJyo6,"AND. 29 DE OCTUBRE, LOMAS DE LA ERA, ÁLVARO OBREGÓN, 01860 CIUDAD DE MÉXICO, CDMX",ÁLVARO OBREGÓN,LOMAS DE LA ERA,PLATSOBSE_DGOIV_BALON_BARRIO_15_BIBLIOTECA_LOMAS_DE_LA_ERA_15,2647,ACTIVO,,,,,,
28,28 PILARES AJUSCO COYOACAN (CANTERA),13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOIV,OBRAS DEL MUNDIAL,2026,,,,,TERMINADO,100.0,PAULA LOPEZ,MULTICANCHA,600.0,CONCRETO,,DGPEST,0101000020E61000007B832F4CA6CA58C0D74FFF59F34F3340,https://maps.app.goo.gl/aHghja1rUfdpXJRS9,"AV. DEL IMÁN 263, AJUSCO, COYOACÁN, 04300 CIUDAD DE MÉXICO, CDMX",COYOACÁN,AJUSCO,PLATSOBSE_DGOIV_BALON_BARRIO_28_PILARES_AJUSCO_COYOACAN_CANTERA_28,2675,ACTIVO,,,,,,
132,132 CAMELLON LAS TORRES,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGSUS,OBRAS DEL MUNDIAL,2026,,,,,TERMINADO,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,CONCRETO,,DGPEST,0101000020E610000076543541D4CF58C086E7A56263523340,https://maps.app.goo.gl/YWnTLMe6RPA3Q76b7,"AV. DE LAS TORRES 33, LOS PADRES, LA MAGDALENA CONTRERAS, 10340 CIUDAD DE MÉXICO, CDMX",LA MAGDALENA CONTRERAS,LOS PADRES,PLATSOBSE_DGSUS_BALON_BARRIO_132_CAMELLON_LAS_TORRES_132,2710,ACTIVO,,,,,,
149,149 DEPORTIVO TIBIO MUNOZ,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGSUS,OBRAS DEL MUNDIAL,2026,2026-05-13 18:47:19.078,actualizacion_dgpest,,,TERMINADO,100.0,PAULA LOPEZ,MULTICANCHA,600.0,CONCRETO,OBRA POR ADMINISTRACION,DGPEST,0101000020E6100000CF31207BBDC358C0D6AC33BE2F6E3340,https://maps.app.goo.gl/VZ4qgd95PNz8PTY8A,"XOCHITLÁN SUR, ARENAL 4TA SECC, VENUSTIANO CARRANZA, 15620 CIUDAD DE MÉXICO, CDMX",VENUSTIANO CARRANZA,ARENAL 3A SECCION,PLATSOBSE_DGSUS_BALON_BARRIO_149_DEPORTIVO_TIBIO_MUNOZ_149,2714,ACTIVO,,,,,,
206,206 CANCHAS SANDALO,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGCOP,OBRAS DEL MUNDIAL,2026,,,,,TERMINADO,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,PASTO SINTETICO,,DGPEST,0101000020E6100000F3599E0777C958C0363AE7A738763340,https://maps.app.goo.gl/xCkT5F5eaVM93v4Z8,"SANTA MARÍA INSURGENTES, CUAUHTÉMOC, 06430 CIUDAD DE MÉXICO, CDMX",CUAUHTÉMOC,SANTA MARIA INSURGENTES,PLATSOBSE_DGCOP_BALON_BARRIO_206_CANCHAS_SANDALO_206,2733,ACTIVO,,,,,,
240,240 PILARES FRAY SERVANDO,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOT,OBRAS DEL MUNDIAL,2026,2026-05-13 19:29:43.891,actualizacion_dgpest,2026-04-18,,INAUGURADA,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,CONCRETO,,DGPEST,0101000020E610000077A1B94E23C758C0317903CC7C6B3340,https://maps.app.goo.gl/xq6ERbqFJvmn7zoy9,FRAY SERVANDO TERESA DE MIER & FRANCISCO DEL PASO Y TRONCOSO,VENUSTIANO CARRANZA,JARDIN BALBUENA,PLATSOBSE_DGOT_BALON_BARRIO_240_PILARES_FRAY_SERVANDO_240,2745,ACTIVO,,,,,,
09DES0233X,ALFONSO NORIEGA CANTU,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-05-27 18:44:54.843,actualizacion_dgcop,,,TERMINADO,100.0,PAULA LOPEZ,SECUNDARIA,,,,DGCOP,0101000020E6100000F65D4624B6CB58C09FBAF909177F3340,https://maps.app.goo.gl/7aZN2E15oJfsc7Qm9,AV. GUADALUPE,AZCAPOTZALCO,PANTITLAN III,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ALFONSO_NORIEGA_CANTU_09DES0233X_09DES0233X,2772,ACTIVO,,,,,,
265,265 VILLAS PANAMERICANA SECC 7/COY,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGPEST,OBRAS DEL MUNDIAL,2026,2026-05-13 19:57:39.376,actualizacion_dgpest,2026-04-06,,INAUGURADA,100.0,PAULA LOPEZ,MULTICANCHA,600.0,CONCRETO,,DGPEST,0101000020E610000069520ABABDCA58C059349D9D0C4E3340,https://maps.app.goo.gl/tKLqqKYnWwtfYqJ57,"Av. de la Libertad s/n, Pedregal de Carrasco, Coyoacán, 04700 Ciudad de México, CDMX",COYOACÁN,VILLA PANAMERICANA,PLATSOBSE_DGPEST_BALON_BARRIO_265_VILLAS_PANAMERICANA_SECC_7_COY_265,2752,ACTIVO,,,,,,
5,5 CETRAM TLAHUAC,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOIV,OBRAS DEL MUNDIAL,2026,,,,,INAUGURADA,100.0,PAULA LOPEZ,FUTBOL 11,4050.0,PASTO SINTETICO,,DGPEST,0101000020E6100000ACE28DCC23C158C03ACB2C42B1493340,https://maps.app.goo.gl/w6B6hEBG46vyrAa39,"ANTONIO BÉJAR 20, EL TRIÁNGULO, TLÁHUAC, 13460 CIUDAD DE MÉXICO, CDMX",TLÁHUAC,EL TRIANGULO,PLATSOBSE_DGOIV_BALON_BARRIO_5_CETRAM_TLAHUAC_5,2762,ACTIVO,,,,,,
287,287 PILARES TIERRA BLANCA,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGPEST,OBRAS DEL MUNDIAL,2026,,,,,TERMINADO,100.0,PAULA LOPEZ,FUTBOL RAPIDO,1200.0,CONCRETO,,DGPEST,0101000020E6100000D5CF9B8A54C058C042EBE1CB443D3340,https://maps.app.goo.gl/5hkL1RKbDfjnpZzi9,C. PINO S/N ESQ. LA BARRANCA,TLÁHUAC,TIERRA BLANCA,PLATSOBSE_DGPEST_BALON_BARRIO_287_PILARES_TIERRA_BLANCA_287,2764,ACTIVO,,,,,,
236,236 MULTICANCHA PARQUE ZARAGOZA,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOT,OBRAS DEL MUNDIAL,2026,2026-05-13 19:29:17.505,actualizacion_dgpest,2026-04-12,,INAUGURADA,100.0,PAULA LOPEZ,MULTICANCHA,600.0,CONCRETO,,DGPEST,0101000020E6100000A583F57F0EC558C09833DB15FA683340,https://maps.app.goo.gl/ct3SKSZXQHmg72949,"CALZ. IGNACIO ZARAGOZA 505, PUEBLA, VENUSTIANO CARRANZA, 09220 CIUDAD DE MÉXICO, CDMX",VENUSTIANO CARRANZA,PUEBLA,PLATSOBSE_DGOT_BALON_BARRIO_236_MULTICANCHA_PARQUE_ZARAGOZA_236,2744,ACTIVO,,,,,,
241,241 PILARES FELIPE ANGELES,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGOT,OBRAS DEL MUNDIAL,2026,2026-05-13 19:30:29.992,actualizacion_dgpest,2026-04-18,,INAUGURADA,100.0,PAULA LOPEZ,MULTICANCHA,600.0,CONCRETO,,DGPEST,0101000020E6100000139B8F6B43C758C0C7293A92CB733340,https://maps.app.goo.gl/Lx7KKdvofGj7jF8BA,ESTAÑO S/N,VENUSTIANO CARRANZA,FELIPE ANGELES,PLATSOBSE_DGOT_BALON_BARRIO_241_PILARES_FELIPE_ANGELES_241,2746,ACTIVO,,,,,,
11,TLATELOLCO PUENTE DE PIEDRA,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,MODULOS DE POLICIAS,MOD_POLICIA,DGCOP,TLATELOLCO MI AMOR,2025,,,,,INAUGURADA,100.0,PAULA LOPEZ,MODULO DE POLICIAS,,,,DGCOP,0101000020E6100000BF60376C5BC958C0F1BA7EC16E743340,https://maps.app.goo.gl/bHGng73Wrand3Uht5,PUENTE DE PIEDRA,CUAUHTÉMOC,TLATELOLCO,PLATSOBSE_DGCOP_MOD_POLICIA_TLATELOLCO_PUENTE_DE_PIEDRA_11,3185,ACTIVO,,,,,,
09DES0004D,MOISES SAENZ,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,PLANTEL ADICIONAL 2025,2025,,,,,TERMINADO,100.0,PAULA LOPEZ,SECUNDARIA,,,,ILIFE,0101000020E6100000A8843A1E33CA58C0106B2A8716713340,https://maps.app.goo.gl/zAMdtdeFPbYDpc2w8,AVENIDA RIBERA DE SAN COSME 61,CUAUHTÉMOC,SANTA MARIA LA RIBERA IV,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_MOISES_SAENZ_09DES0004D_09DES0004D,3019,ACTIVO,,,,,,
09DES0051O,ESCUELA SECUNDARIA PROFESOR CARLOS BENITEZ DELORME,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,AUTORIDAD EDUCATIVA,2025,,,,,TERMINADO,100.0,PAULA LOPEZ,SECUNDARIA,,,,ILIFE,0101000020E61000006817045226C958C080D7018C25633340,"https://www.google.com/maps/place/Escuela+Secundaria+Diurna+N%C2%B0+51+%22Profr.+Carlos+Benitez+Delorme%22/@19.3873873,-99.1439664,18.23z/data=!4m6!3m5!1s0x85d1feff9f803d2d:0x2cf82e4540463889!8m2!3d19.3873725!4d-99.1429701!16s%2Fg%2F1q5gpks0h?entry=ttu&g",CALLE NIÑOS HEROES DE CHAPULTEPEC NO 101,BENITO JUÁREZ,NIÑOS HEROES DE CHAPULTEPEC,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_PROFESOR_CARLOS_BENITEZ_DELORME_09DES0051O_09DES0051O,3023,ACTIVO,,,,,,
09DTV0116N,ESCUELA TELESECUNDARIA NO116,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,AUTORIDAD EDUCATIVA,2025,,,,,TERMINADO,100.0,PAULA LOPEZ,TELESECUNDARIA,,,,ILIFE,0101000020E6100000404632F266C958C07001914117613340,"https://www.google.com/maps/place/Telesecundaria+116/@19.3795226,-99.1472739,19.35z/data=!4m6!3m5!1s0x85d1ffacbca20ea5:0xfedf15ae865c6169!8m2!3d19.3793461!4d-99.1468596!16s%2Fg%2F11dx8g8d8_?entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",EJE 6 SUR AV INDEPENDENCIA SN,BENITO JUÁREZ,INDEPENDENCIA,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ESCUELA_TELESECUNDARIA_NO116_09DTV0116N_09DTV0116N,3024,ACTIVO,,,,,,
