id,clave_unica,nombre_obra,programa,area,dg,indicador,valor,valor_texto,unidad_medida,usuario_actualizacion,fecha_captura,usuario_edicion,fecha_edicion
655,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MANUEL_SABINO_CRESPO_09DPR3187C_09DPR3187C,MANUEL SABINO CRESPO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,530,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:00:46,,
657,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CUAILAMA_09DJN0643Q_09DJN0643Q,CUAILAMA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,227,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:01:06,,
659,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_DR_ALFONSO_PRUNEDA_09DES0031A_09DES0031A,DR. ALFONSO PRUNEDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,649,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:01:29,,
661,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_TLAMACHIHUAPAN_09DPR2563I_09DPR2563I,TLAMACHIHUAPAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,668,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:03:35,,
663,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFR_ISIDRO_C_TORRES_MORENO_09DPR1673H_09DPR1673H,PROFR. ISIDRO C. TORRES MORENO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,286,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:03:56,,
1403,PLATSOBSE_DGCOP_MTTO_MERCADOS_REYNOSA_11,REYNOSA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,216,,LOCALES,actualizacion_dgcop,2026-06-08 19:27:46,,
1404,PLATSOBSE_DGCOP_MTTO_MERCADOS_REYNOSA_11,REYNOSA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,432,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:27:46,,
1405,PLATSOBSE_DGCOP_MTTO_MERCADOS_REYNOSA_11,REYNOSA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3508,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:27:46,,
1407,PLATSOBSE_DGCOP_MTTO_MERCADOS_PRIMERO_DE_SEPTIEMBRE_37,PRIMERO DE SEPTIEMBRE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,244,,LOCALES,actualizacion_dgcop,2026-06-08 19:27:53,,
1408,PLATSOBSE_DGCOP_MTTO_MERCADOS_PRIMERO_DE_SEPTIEMBRE_37,PRIMERO DE SEPTIEMBRE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,488,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:27:53,,
1409,PLATSOBSE_DGCOP_MTTO_MERCADOS_PRIMERO_DE_SEPTIEMBRE_37,PRIMERO DE SEPTIEMBRE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,2473,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:27:53,,
1411,PLATSOBSE_DGCOP_MTTO_MERCADOS_PLAZA_MEXICANA_DEL_SUR_61,PLAZA MEXICANA DEL SUR,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,79,,LOCALES,actualizacion_dgcop,2026-06-08 19:28:44,,
1412,PLATSOBSE_DGCOP_MTTO_MERCADOS_PLAZA_MEXICANA_DEL_SUR_61,PLAZA MEXICANA DEL SUR,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,158,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:28:44,,
1413,PLATSOBSE_DGCOP_MTTO_MERCADOS_PLAZA_MEXICANA_DEL_SUR_61,PLAZA MEXICANA DEL SUR,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1658,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:28:44,,
1415,PLATSOBSE_DGCOP_MTTO_MERCADOS_CERRO_DEL_JUDIO_78,CERRO DEL JUDIO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,91,,LOCALES,actualizacion_dgcop,2026-06-08 19:29:51,,
1416,PLATSOBSE_DGCOP_MTTO_MERCADOS_CERRO_DEL_JUDIO_78,CERRO DEL JUDIO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,182,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:29:51,,
1417,PLATSOBSE_DGCOP_MTTO_MERCADOS_CERRO_DEL_JUDIO_78,CERRO DEL JUDIO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1311,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:29:51,,
1419,PLATSOBSE_DGCOP_MTTO_MERCADOS_MIXCALCO_24,MIXCALCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,920,,LOCALES,actualizacion_dgcop,2026-06-08 19:30:48,,
1420,PLATSOBSE_DGCOP_MTTO_MERCADOS_MIXCALCO_24,MIXCALCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,1840,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:30:48,,
1421,PLATSOBSE_DGCOP_MTTO_MERCADOS_MIXCALCO_24,MIXCALCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,11230,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:30:48,,
1423,PLATSOBSE_DGCOP_MTTO_MERCADOS_PRIMERO_DE_DICIEMBRE_14,PRIMERO DE DICIEMBRE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,244,,LOCALES,actualizacion_dgcop,2026-06-08 19:30:50,,
1424,PLATSOBSE_DGCOP_MTTO_MERCADOS_PRIMERO_DE_DICIEMBRE_14,PRIMERO DE DICIEMBRE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,488,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:30:50,,
1425,PLATSOBSE_DGCOP_MTTO_MERCADOS_PRIMERO_DE_DICIEMBRE_14,PRIMERO DE DICIEMBRE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3346,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:30:50,,
1507,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CENTRO_DE_TRANSFERENCIA_MODAL_CETRAM_INDIOS_VERDES_1,CENTRO DE TRANSFERENCIA MODAL (CETRAM) INDIOS VERDES,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,158,,METROS LINEALES,actualizacion_dgcop,2026-06-09 0:13:06,,
1508,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CENTRO_DE_TRANSFERENCIA_MODAL_CETRAM_INDIOS_VERDES_1,CENTRO DE TRANSFERENCIA MODAL (CETRAM) INDIOS VERDES,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1240,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 0:13:06,,
665,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ITLATIUH_09DJN0322G_09DJN0322G,ITLATIUH,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,104,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:04:21,,
667,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CENTRO_ESCOLAR_MEXICO_09DPR17301_09DPR1730I_09DPR1730I,CENTRO ESCOLAR MEXICO 09DPR17301,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,170,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:05:07,,
669,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFRA_GUADALUPE_CENICEROS_DE_ZAVALETA_09DJN0440V_09DJN0440V,PROFRA. GUADALUPE CENICEROS DE ZAVALETA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,67,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:05:30,,
671,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ROBERTO_KOCH_09DJN0525B_09DJN0525B,ROBERTO KOCH,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,125,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:05:50,,
673,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MAESTRA_JUANA_PALACIOS_09DPR1593W_09DPR1593W,MAESTRA JUANA PALACIOS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,268,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:06:16,,
675,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFRA_ROSA_NAVARRO_09DPR3169N_09DPR3169N,PROFRA. ROSA NAVARRO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,304,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:06:44,,
677,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MARCELINO_MENENDEZ_Y_PELAYO_09DES0056J_09DES0056J,MARCELINO MENENDEZ Y PELAYO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,470,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:07:03,,
679,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_PRIMARIA_MARTIRES_DE_TACUBAYA_09DPR2944Q_09DPR2944Q_,ESCUELA PRIMARIA MARTIRES DE TACUBAYA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,118,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:08:32,,
681,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ENRIQUE_C_REBSAMEN_09DPR2025K_09DPR2025K,ENRIQUE C. REBSAMEN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,248,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:10:28,,
683,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_TECNICA_83_09DST0083Z_09DST0083Z,ESCUELA SECUNDARIA TECNICA 83,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,656,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:10:49,,
685,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PUERTO_DE_ALVARADO_09DES0181H_09DES0181H,PUERTO DE ALVARADO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,585,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:11:35,,
687,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_RAFAEL_MOLINA_BETANCOURT_09DES0186C_09DES0186C,RAFAEL MOLINA BETANCOURT,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,178,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:12:16,,
689,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AUGUSTO_CESAR_SANDINO_09DPR1020I_09DPR1020I,AUGUSTO CESAR SANDINO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,486,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:12:43,,
691,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_COCOXOCHITL_09DJN0653X_09DJN0653X,COCOXOCHITL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,297,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:13:05,,
693,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_PRIMARIA_INGENIERO_MIGUEL_BERNARD_09DPR2059A_09DPR2059A,ESCUELA PRIMARIA INGENIERO MIGUEL BERNARD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,1019,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:14:06,,
695,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PILTZILLI_09DJN0569Z_09DJN0569Z,PILTZILLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,215,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:15:21,,
697,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFR_VICTORIANO_GONZALEZ_GARZON_09DPR3082I_09DPR3082I,PROFR. VICTORIANO GONZALEZ GARZON,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,428,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:15:50,,
699,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_RAFAELA_SUAREZ_09DPR1685M_09DPR1685M,RAFAELA SUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,183,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:16:12,,
701,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_IZKALOTZIN_09DES0260U_09DES0260U,IZKALOTZIN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,477,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:17:16,,
703,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_DOLORES_ANGELA_CASTILLO_09DES0019F_09DES0019F,DOLORES ANGELA CASTILLO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,969,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:18:00,,
705,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,299,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:18:25,,
707,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_FRANCISCO_VILLA_09DPR3030C_09DPR3030C,GRAL. FRANCISCO VILLA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,233,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:18:51,,
709,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_JOSE_RUBEN_ROMERO_09DPR0119L_09DPR0119L,JOSE RUBEN ROMERO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,235,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:19:24,,
711,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_FRAY_MELCHOR_DE_TALAMANTES_09DPR2348S_09DPR2348S,FRAY MELCHOR DE TALAMANTES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,194,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:19:49,,
713,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ABRAHAM_LINCOLN_09DES0082H_09DES0082H,ABRAHAM LINCOLN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,429,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:20:09,,
715,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_TLACOTALPAN_09DES0281G_09DES0281G,TLACOTALPAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,577,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:22:19,,
717,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFR_Y_LIC_GENARO_V_VAZQUEZ_QUIROZ_09DPR3200G_09DPR3200G,PROFR. Y LIC. GENARO V. VAZQUEZ QUIROZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,211,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:22:44,,
719,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_DE_PARTICIPACION_SOCIAL_NUMERO_5_09DIX0035E_09DIX0035E,ESCUELA DE PARTICIPACION SOCIAL NUMERO 5,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,291,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:23:30,,
721,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MAESTROS_DE_MEXICO_09DPR2229E_09DPR2229E,MAESTROS DE MEXICO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,333,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:23:55,,
723,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SECUNDARIA_DIURNA_88_DR_NABOR_CARRILLO_09DES0088B_09DES0088B,SECUNDARIA DIURNA 88 DR NABOR CARRILLO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,615,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:24:18,,
932,PLATSOBSE_DGCOP_CONST_UTOPIAS_EL_PARIAN_2,EL PARIAN,CONSTRUCCION DE UTOPIAS,,DGCOP,SUPERFICIE DE CONSTRUCCIÓN,18779,,METROS CUADRADOS,actualizacion_dgcop,2026-06-05 20:20:05,,
725,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_ALEMAN_09DPR2406S_09DPR2406S,GRAL. MIGUEL ALEMAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,240,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:25:32,,
729,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_REPUBLICA_ARGENTINA_09DES0123R_09DES0123R,REPUBLICA ARGENTINA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,348,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:26:11,,
733,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_LIBRADO_RIVERA_GODINEZ_09DES0274X_09DES0274X,LIBRADO RIVERA GODINEZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,368,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:27:00,,
741,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_LIC_JOAQUIN_BARANDA_09DPR1704K_09DPR1704K,LIC. JOAQUIN BARANDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,125,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:28:38,,
745,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_REPUBLICA_DE_RUANDA_09DPR0918E_09DPR0918E,REPUBLICA DE RUANDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,138,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:29:29,,
1427,PLATSOBSE_DGCOP_MTTO_MERCADOS_89_COYOACAN_18,# 89 COYOACAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,464,,LOCALES,actualizacion_dgcop,2026-06-08 19:32:07,,
1428,PLATSOBSE_DGCOP_MTTO_MERCADOS_89_COYOACAN_18,# 89 COYOACAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,928,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:32:07,,
1429,PLATSOBSE_DGCOP_MTTO_MERCADOS_89_COYOACAN_18,# 89 COYOACAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,8222,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:32:07,,
1510,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CARRETERA_FEDERAL_A_TOLUCA_CARLOS_ECHANOVE_3,CARRETERA FEDERAL A TOLUCA- CARLOS ECHANOVE,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,34,,METROS LINEALES,actualizacion_dgcop,2026-06-09 0:18:09,,
1511,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CARRETERA_FEDERAL_A_TOLUCA_CARLOS_ECHANOVE_3,CARRETERA FEDERAL A TOLUCA- CARLOS ECHANOVE,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,74,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 0:18:09,,
1568,PLATSOBSE_DGCOP_CASA_3R_DIF_ADOLFO_RUIZ_CORTINES_6,DIF ADOLFO RUIZ CORTINES,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,SUPERFICIE DEL PREDIO,2598,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 1:35:17,,
1570,PLATSOBSE_DGCOP_CASA_3R_DIF_ADOLFO_RUIZ_CORTINES_6,DIF ADOLFO RUIZ CORTINES,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,SUPERFICIE DE CONSTRUCCIÓN,529,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 1:35:17,,
1571,PLATSOBSE_DGCOP_CASA_3R_DIF_ADOLFO_RUIZ_CORTINES_6,DIF ADOLFO RUIZ CORTINES,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,POBLACION BENEFICIADA (1.5KM),132937,,PERSONAS,actualizacion_dgcop,2026-06-09 1:35:17,,
1569,PLATSOBSE_DGCOP_CASA_3R_DIF_ADOLFO_RUIZ_CORTINES_6,DIF ADOLFO RUIZ CORTINES,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,SUPERFICIE DE INTERVENCIÓN,1931,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 1:35:17,actualizacion_dgcop,2026-06-09 16:28:39
1638,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_VIAD_RIO_DE_LA_PIEDAD_Y_MARCOS_CARRILLO_95,VIAD. RIO DE LA PIEDAD Y MARCOS CARRILLO,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,45,,METROS LINEALES,actualizacion_dgcop,2026-06-09 17:46:33,,
1639,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_VIAD_RIO_DE_LA_PIEDAD_Y_MARCOS_CARRILLO_95,VIAD. RIO DE LA PIEDAD Y MARCOS CARRILLO,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,967,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 17:46:33,,
1641,PLATSOBSE_DGCOP_PUENTES_PEATONALES_HUIPULCO_ESTADIO_AZTECA_60,HUIPULCO ESTADIO AZTECA,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,291,,METROS LINEALES,actualizacion_dgcop,2026-06-09 17:46:37,,
1642,PLATSOBSE_DGCOP_PUENTES_PEATONALES_HUIPULCO_ESTADIO_AZTECA_60,HUIPULCO ESTADIO AZTECA,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3709,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 17:46:37,,
1687,PLATSOBSE_DGCOP_PUENTES_PEATONALES_METRO_AQUILES_SERDAN_17,METRO AQUILES SERDAN,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,128,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 19:01:45,,
1713,PLATSOBSE_DGCOP_PUENTES_PEATONALES_AV_20_DE_NOVIEMBRE_Y_AV_CUAUHTEMOC_42,AV. 20 DE NOVIEMBRE Y AV. CUAUHTEMOC,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,61,,METROS LINEALES,actualizacion_dgcop,2026-06-09 19:36:28,,
1734,PLATSOBSE_DGCOP_PUENTES_PEATONALES_NUEVA_CARRETERA_A_OAXTEPEC_40,NUEVA CARRETERA A OAXTEPEC,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,40,,METROS LINEALES,actualizacion_dgcop,2026-06-09 19:57:18,,
727,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GENARO_ESTRADA_09DJN1128J_09DJN1128J,GENARO ESTRADA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,179,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:25:49,,
731,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_TECNICA_62_09DST0062M_09DST0062M,ESCUELA SECUNDARIA TECNICA 62,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,229,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:26:32,,
735,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_REPUBLICA_DE_URUGUAY_09DJN1193J_09DJN1193J,REPUBLICA DE URUGUAY,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,177,,ALUMNOS,actualizacion_dgcop,2026-06-05 19:27:25,,
