id,clave_unica,nombre_obra,programa,dg,accion,concepto,cantidad,unidad,usuario_actualizacion,fecha_captura,usuario_edicion,fecha_edicion,tipo_alcance
884,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-EJERCITO_DE_ORIENTE-79,EJERCITO DE ORIENTE,PARQUES ALEGRIA,DGSUS,REHABILITACIÓN,CANCHA BASQUETBOL,496.0,m²,actualizacion_dgsus,2026-05-27 23:24:36.948,,,SIN CLASIFICAR
885,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-LA_TURBA-66,LA TURBA,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO BURBUJA (PRIMERA INFANCIA),1.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:27:26.466,,,SIN CLASIFICAR
886,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-LA_TURBA-66,LA TURBA,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO BURBUJA (PRIMERA INFANCIA),225.0,m²,actualizacion_dgsus,2026-05-27 23:27:26.793,,,SIN CLASIFICAR
887,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-LA_TURBA-66,LA TURBA,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,SUPERFICIE DE CONCRETO,162.0,m²,actualizacion_dgsus,2026-05-27 23:27:26.881,,,SIN CLASIFICAR
888,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-LA_TURBA-66,LA TURBA,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,TARTAN,124.0,m²,actualizacion_dgsus,2026-05-27 23:27:26.996,,,SIN CLASIFICAR
889,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-LA_TURBA-66,LA TURBA,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,JUEGO INFANTIL,3.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:27:27.256,,,SIN CLASIFICAR
896,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO BURBUJA (PRIMERA INFANCIA),141.0,m²,actualizacion_dgsus,2026-05-27 23:31:25.621,,,SIN CLASIFICAR
897,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO TULIPAN (NIÑAS Y NIÑOS),3.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:31:25.829,,,SIN CLASIFICAR
898,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO TULIPAN (NIÑAS Y NIÑOS),149.0,m²,actualizacion_dgsus,2026-05-27 23:31:26.171,,,SIN CLASIFICAR
899,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,SUPERFICIE DE CONCRETO,1827.0,m²,actualizacion_dgsus,2026-05-27 23:31:26.272,,,SIN CLASIFICAR
900,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,TARTAN,431.0,m²,actualizacion_dgsus,2026-05-27 23:31:26.359,,,SIN CLASIFICAR
901,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,TROTAPISTA,1.0,TROTAPISTA (S),actualizacion_dgsus,2026-05-27 23:31:26.440,,,SIN CLASIFICAR
2783,PLATSOBSE_DGCOP_MOD_POLICIA_AV_TETIZ_20,AV. TETIZ,MODULOS DE POLICIAS,DGCOP,APLICACIÓN,LOGO,2.0,LOGO,actualizacion_dgcop,2026-06-03 18:13:01.805,,,SIN CLASIFICAR
903,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,JUEGO INFANTIL,4.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:31:26.868,,,SIN CLASIFICAR
904,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,BANCA PICNIC,2.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:31:26.966,,,SIN CLASIFICAR
905,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,BANCA MACETA,10.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:31:27.065,,,SIN CLASIFICAR
906,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,POSTE,20.0,POSTE (S),actualizacion_dgsus,2026-05-27 23:31:27.157,,,SIN CLASIFICAR
907,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-SABALO-67,SABALO,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,PUNTA DE POSTE,20.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:31:27.283,,,SIN CLASIFICAR
908,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO BURBUJA (PRIMERA INFANCIA),1.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:36:47.898,,,SIN CLASIFICAR
909,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO BURBUJA (PRIMERA INFANCIA),551.0,m²,actualizacion_dgsus,2026-05-27 23:36:47.985,,,SIN CLASIFICAR
910,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO TULIPAN (NIÑAS Y NIÑOS),1.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:36:48.078,,,SIN CLASIFICAR
911,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO TULIPAN (NIÑAS Y NIÑOS),247.0,m²,actualizacion_dgsus,2026-05-27 23:36:48.172,,,SIN CLASIFICAR
912,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO GIRASOL (DEPORTE),3.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:36:48.301,,,SIN CLASIFICAR
913,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO GIRASOL (DEPORTE),1347.0,m²,actualizacion_dgsus,2026-05-27 23:36:48.964,,,SIN CLASIFICAR
914,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO SAUCE (ADULTOS MAYORES),1.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:36:49.143,,,SIN CLASIFICAR
915,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO SAUCE (ADULTOS MAYORES),161.0,m²,actualizacion_dgsus,2026-05-27 23:36:49.223,,,SIN CLASIFICAR
916,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,SUPERFICIE DE CONCRETO,136.0,m²,actualizacion_dgsus,2026-05-27 23:36:49.313,,,SIN CLASIFICAR
917,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,GUARNICION,125.0,ml,actualizacion_dgsus,2026-05-27 23:36:49.429,,,SIN CLASIFICAR
918,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,TARTAN,136.0,m²,actualizacion_dgsus,2026-05-27 23:36:49.537,,,SIN CLASIFICAR
919,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,JUEGO INFANTIL,3.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:36:49.611,,,SIN CLASIFICAR
920,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,EJERCITADOR,4.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:36:49.709,,,SIN CLASIFICAR
921,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,BANCA PICNIC,5.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:36:49.808,,,SIN CLASIFICAR
922,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,BANCA MACETA,7.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:36:49.886,,,SIN CLASIFICAR
923,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,BOLARDO,14.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:36:49.976,,,SIN CLASIFICAR
924,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,POSTE,17.0,POSTE (S),actualizacion_dgsus,2026-05-27 23:36:50.053,,,SIN CLASIFICAR
925,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CAMELLON_DE_LAS_TORRES-75,CAMELLON DE LAS TORRES,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,PUNTA DE POSTE,17.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:36:50.128,,,SIN CLASIFICAR
926,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO BURBUJA (PRIMERA INFANCIA),2.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:44:02.320,,,SIN CLASIFICAR
927,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO BURBUJA (PRIMERA INFANCIA),224.0,m²,actualizacion_dgsus,2026-05-27 23:44:02.400,,,SIN CLASIFICAR
928,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO TULIPAN (NIÑAS Y NIÑOS),2.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:44:02.550,,,SIN CLASIFICAR
930,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO GIRASOL (DEPORTE),1.0,MODULO (S),actualizacion_dgsus,2026-05-27 23:44:03.144,,,SIN CLASIFICAR
931,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MODULO GIRASOL (DEPORTE),2375.0,m²,actualizacion_dgsus,2026-05-27 23:44:03.266,,,SIN CLASIFICAR
932,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,SUPERFICIE DE CONCRETO,1997.0,m²,actualizacion_dgsus,2026-05-27 23:44:03.411,,,SIN CLASIFICAR
933,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,GUARNICION,420.0,ml,actualizacion_dgsus,2026-05-27 23:44:03.605,,,SIN CLASIFICAR
2784,PLATSOBSE_DGCOP_MOD_POLICIA_AV_TETIZ_20,AV. TETIZ,MODULOS DE POLICIAS,DGCOP,INSTALACIÓN,PISO CERAMICO,16.0,m²,actualizacion_dgcop,2026-06-03 18:13:01.933,,,SIN CLASIFICAR
937,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,JUEGO INFANTIL,4.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:44:03.971,,,SIN CLASIFICAR
938,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,EJERCITADOR,5.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:44:04.129,,,SIN CLASIFICAR
939,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,BANCA PICNIC,1.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:44:04.210,,,SIN CLASIFICAR
940,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,BANCA MACETA,21.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:44:04.338,,,SIN CLASIFICAR
941,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,INSTALACIÓN,PUNTA DE POSTE,48.0,PIEZA (S),actualizacion_dgsus,2026-05-27 23:44:05.064,,,SIN CLASIFICAR
942,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,SKATEPARK,1.0,PARQUE (S),actualizacion_dgsus,2026-05-27 23:44:05.154,,,SIN CLASIFICAR
943,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,SKATEPARK,542.0,m²,actualizacion_dgsus,2026-05-27 23:44:05.252,,,SIN CLASIFICAR
944,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MURAL,4.0,MURAL (ES),actualizacion_dgsus,2026-05-27 23:44:05.650,,,SIN CLASIFICAR
945,PLATSOBSE-DGSUS-PARQUES_ALEGRIA-CHICOASEN-81,CHICOASEN,PARQUES ALEGRIA,DGSUS,CONSTRUCCIÓN,MURAL,129.0,m²,actualizacion_dgsus,2026-05-27 23:44:05.863,,,SIN CLASIFICAR
966,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_CLINICA_IMSS_25_118,CLINICA IMSS 25,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,CONSTRUCCIÓN,BANQUETA CONCRETO,850.0,m²,actualizacion_dgsus,2026-05-28 01:01:15.335,,,SIN CLASIFICAR
947,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,REHABILITACIÓN,TERRENO,238.0,m²,actualizacion_dgpest,2026-05-28 00:17:06.495,,,SIN CLASIFICAR
948,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,INSTALACIÓN,REJA PERIMETRAL,131.0,ml,actualizacion_dgpest,2026-05-28 00:17:06.616,,,SIN CLASIFICAR
949,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,REHABILITACIÓN,MURO,231.0,m²,actualizacion_dgpest,2026-05-28 00:17:06.743,,,SIN CLASIFICAR
950,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,APLICACIÓN,PINTURA,492.0,m²,actualizacion_dgpest,2026-05-28 00:17:06.868,,,SIN CLASIFICAR
951,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,COLOCACIÓN,PASTO SINTETICO HIBRIDO (45 MM),238.0,m²,actualizacion_dgpest,2026-05-28 00:17:06.990,,,SIN CLASIFICAR
952,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,COLOCACIÓN,LOGOTIPO DE PASTO SINTETICO,1.0,PIEZA,actualizacion_dgpest,2026-05-28 00:17:07.113,,,SIN CLASIFICAR
953,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,COLOCACIÓN,PORTERIA,2.0,PIEZA,actualizacion_dgpest,2026-05-28 00:17:07.234,,,SIN CLASIFICAR
954,PLATSOBSE_DGPEST_BALON_BARRIO_297_PILARES_SAN_MARCOS_297,"297 PILARES ""SAN MARCOS""",EL BALON VUELVE AL BARRIO,DGPEST,INSTALACIÓN,REFLECTOR NUEVO 250 W (PARA SUPER POSTE),4.0,LUMINARIA,actualizacion_dgpest,2026-05-28 00:17:07.355,,,SIN CLASIFICAR
955,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,REHABILITACIÓN,FIRME DE CONCRETO,478.0,m²,actualizacion_dgpest,2026-05-28 00:52:36.624,,,SIN CLASIFICAR
956,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,INSTALACIÓN,REJA PERIMETRAL,371.0,ml,actualizacion_dgpest,2026-05-28 00:52:36.752,,,SIN CLASIFICAR
957,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,REHABILITACIÓN,MURO,332.0,m²,actualizacion_dgpest,2026-05-28 00:52:36.880,,,SIN CLASIFICAR
958,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,APLICACIÓN,PINTURA,1073.0,m²,actualizacion_dgpest,2026-05-28 00:52:37.008,,,SIN CLASIFICAR
959,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,COLOCACIÓN,PASTO SINTETICO HIBRIDO (45 MM),619.0,m²,actualizacion_dgpest,2026-05-28 00:52:37.136,,,SIN CLASIFICAR
960,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,COLOCACIÓN,LOGOTIPO DE PASTO SINTETICO,1.0,PIEZA,actualizacion_dgpest,2026-05-28 00:52:37.264,,,SIN CLASIFICAR
961,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,COLOCACIÓN,PORTERIA,2.0,PIEZA,actualizacion_dgpest,2026-05-28 00:52:37.392,,,SIN CLASIFICAR
962,PLATSOBSE_DGPEST_BALON_BARRIO_296_MODULO_DEPORTIVO_SANTIAGO_TEPALCATLALPAN_296,"296 MODULO DEPORTIVO ""SANTIAGO TEPALCATLALPAN""",EL BALON VUELVE AL BARRIO,DGPEST,INSTALACIÓN,REFLECTOR NUEVO 250 W (PARA SUPER POSTE),4.0,LUMINARIA,actualizacion_dgpest,2026-05-28 00:52:37.520,,,SIN CLASIFICAR
963,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_EJE_2_NORTE_MANUEL_GONZALEZ_62,EJE 2 NORTE MANUEL GONZALEZ  (SOLO SUSTITUCION),"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,LUMINARIA 100 W,95.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:00:00.620,,,SIN CLASIFICAR
964,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_EJE_2_NORTE_MANUEL_GONZALEZ_62,EJE 2 NORTE MANUEL GONZALEZ  (SOLO SUSTITUCION),"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,LUMINARIA 170 W,83.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:00:00.722,,,SIN CLASIFICAR
965,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_EJE_2_NORTE_MANUEL_GONZALEZ_62,EJE 2 NORTE MANUEL GONZALEZ  (SOLO SUSTITUCION),"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,LUMINARIA 250 W,29.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:00:00.810,,,SIN CLASIFICAR
967,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_CLINICA_IMSS_25_118,CLINICA IMSS 25,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,CONSTRUCCIÓN,GUARNICION,251.0,ml,actualizacion_dgsus,2026-05-28 01:01:15.422,,,SIN CLASIFICAR
968,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_CLINICA_IMSS_25_118,CLINICA IMSS 25,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,BURLADERO,17.0,BURLADERO (S),actualizacion_dgsus,2026-05-28 01:01:15.511,,,SIN CLASIFICAR
969,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_CLINICA_IMSS_25_118,CLINICA IMSS 25,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,BURLADERO,26.0,ml,actualizacion_dgsus,2026-05-28 01:01:15.602,,,SIN CLASIFICAR
970,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_FLOR_DE_ALHELI_132,FLOR DE ALHELI,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,CERILLO 75 W,36.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:01:53.402,,,SIN CLASIFICAR
971,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_FLOR_DE_ALHELI_132,FLOR DE ALHELI,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,CONSTRUCCIÓN,BANQUETA CONCRETO,200.0,m²,actualizacion_dgsus,2026-05-28 01:01:53.480,,,SIN CLASIFICAR
972,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_HUATABAMPO_22,HUATABAMPO,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,CERILLO 75 W,14.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:03:20.019,,,SIN CLASIFICAR
973,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_HUATABAMPO_22,HUATABAMPO,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,LUMINARIA 100 W,18.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:03:20.095,,,SIN CLASIFICAR
974,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_HUATABAMPO_22,HUATABAMPO,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,LUMINARIA 170 W,17.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:03:20.213,,,SIN CLASIFICAR
975,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_HUATABAMPO_22,HUATABAMPO,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,CONSTRUCCIÓN,BANQUETA ADOCRETO,318.0,m²,actualizacion_dgsus,2026-05-28 01:03:20.292,,,SIN CLASIFICAR
976,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_HUATABAMPO_22,HUATABAMPO,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,CONSTRUCCIÓN,BANQUETA CONCRETO,127.0,m²,actualizacion_dgsus,2026-05-28 01:03:20.371,,,SIN CLASIFICAR
977,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_HUATABAMPO_22,HUATABAMPO,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,CONSTRUCCIÓN,GUARNICION,91.0,ml,actualizacion_dgsus,2026-05-28 01:03:20.472,,,SIN CLASIFICAR
1518,PLATSOBSE-DGSUS-COMUNIDAD_SEGURA-PENSIL-26,PENSIL,CIUDAD ILUMINADA: COMUNIDAD SEGURA,DGSUS,INSTALACIÓN,LUMINARIA 170 W,75.0,LUMINARIA (S),actualizacion_dgsus,2026-05-29 20:57:53.095,,,SIN CLASIFICAR
980,PLATSOBSE_DGSUS_CAMINOS_SEGUROS_CECATI_108_27,CECATI 108,"CIUDAD ILUMINADA, CAMINA LIBRE, CAMINA SEGURA",DGSUS,INSTALACIÓN,CERILLO 75 W,30.0,LUMINARIA (S),actualizacion_dgsus,2026-05-28 01:04:50.876,,,SIN CLASIFICAR
